	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
2562	10	1060	47.79		47.79	47.79	1	6.0		6	6	0	0.0	0	0	4403.5	4403.5	2495.32	2495.32	41.85		41.85	41.85	0	0.0	0.0
2563	10	1065	9.059999999999999	11.95704813070517	0.28	32.17	9	32.55555555555556	6.691619966628243	21	40	7	0.7777777777777778	0	1	1234.9	1763.5	3005.78	3357.19	3.308888888888889	2.730807776301934	0.0	7.33	7	634.7495160297484	634.7495160297484
2564	10	1067	35.609411764705875	19.34004280973426	0.0	56.14	17	12.176470588235293	3.377041865998389	7	18	2	0.11764705882352941	0	1	1558.04	2178.0	3733.5	4406.5	32.86	19.460044321635024	0.0	53.02	2	915.0297271673746	915.0297271673746
2565	10	1070	0.0		0.0	0.0	1	3.0		3	3	1	1.0	1	1	3746.5	3746.5	672.56	672.56	0.0		0.0	0.0	1	0.0	0.0
2566	10	1078	0.0875	0.1436140661634507	0.0	0.3	4	3.75	1.5	3	6	4	1.0	1	1	4176.5	4396.5	3277.11	3507.42	0.0	0.0	0.0	0.0	4	318.5007003132018	318.5007003132018
2567	10	1079	32.37		32.37	32.37	1	5.0		5	5	0	0.0	0	0	3887.5	3887.5	3073.5	3073.5	22.67		22.67	22.67	0	0.0	0.0
2568	10	1083	53.35333333333333	5.318311135438915	47.31	57.32	3	3.0	1.0	2	4	0	0.0	0	0	3455.22	3487.65	213.5	436.5	53.38666666666666	5.26913022550527	47.4	57.32	0	225.34574524494582	225.34574524494582
2569	10	1084	0.45266666666666666	1.7310998430670212	0.0	6.71	15	26.866666666666667	3.2041639575194445	22	32	15	1.0	1	1	1924.48	2294.82	1961.03	2612.09	0.882	3.4159713113549417	0.0	13.23	15	749.019919094279	749.019919094279
2570	10	1086	48.35666666666666	11.980902859690215	39.86	62.06	3	13.333333333333334	0.5773502691896257	13	14	0	0.0	0	0	3513.5	3953.5	1372.01	1416.2	53.553333333333335	7.512218935396758	47.83	62.06	0	442.21347344919286	442.21347344919286
2571	10	1087	24.534	14.182548431082472	9.57	45.72	5	30.8	4.658325879540846	24	37	0	0.0	0	0	2880.11	3260.94	1536.5	1976.5	27.582	16.466006498237512	16.27	56.29	0	581.9205176826126	581.9205176826126
2572	10	1089	7.269375	11.996629231441084	0.0	36.36	16	16.1875	2.5091499224504967	13	21	15	0.9375	0	1	1933.68	2304.96	1096.5	1766.5	0.2325	0.6529573748211542	0.0	2.45	15	765.9953253121066	765.9953253121066
2573	10	1093	46.50666666666667	1.6176938317658838	44.64	47.5	3	16.666666666666668	2.516611478423583	14	19	0	0.0	0	0	3155.19	3293.5	2426.5	2646.5	48.6	6.666625833208205	41.85	55.18	0	259.86468805899733	259.86468805899733
2574	10	1096	0.0		0.0	0.0	1	24.0		24	24	1	1.0	1	1	3226.66	3226.66	3296.5	3296.5	0.0		0.0	0.0	1	0.0	0.0
2575	10	1097	6.8		6.8	6.8	1	7.0		7	7	1	1.0	1	1	1299.04	1299.04	446.5	446.5	22.91		22.91	22.91	1	0.0	0.0
2576	10	1098	10.17	5.3315851301465695	6.4	13.94	2	14.0	1.4142135623730951	13	15	1	0.5	0	1	2886.66	3094.15	656.5	656.5	2.77	2.4041630560342613	1.07	4.47	1	207.49000000000024	207.49000000000024
2577	10	1099	16.683333333333334	14.273977488189246	0.29	26.36	3	15.666666666666666	3.2145502536643185	12	18	1	0.3333333333333333	0	1	2369.55	2518.61	1093.5	1096.5	5.973333333333334	3.011417163618041	2.91	8.93	1	149.09018612906746	149.09018612906746
2578	10	1100	49.965714285714284	3.208659414474452	47.74	55.32	7	10.857142857142858	1.9518001458970664	8	13	0	0.0	0	0	3407.77	4012.41	3513.5	3746.5	50.40571428571429	5.372329901581613	39.27	55.87	0	647.9803466155435	647.9803466155435
2579	10	1102	41.12		41.12	41.12	1	8.0		8	8	0	0.0	0	0	213.5	213.5	2693.27	2693.27	52.45		52.45	52.45	0	0.0	0.0
2580	10	1106	59.42		59.42	59.42	1	20.0		20	20	0	0.0	0	0	2324.5	2324.5	3083.5	3083.5	62.91		62.91	62.91	0	0.0	0.0
2581	10	1109	3.365714285714286	7.835303454224362	0.0	29.36	14	27.214285714285715	6.646902939062573	8	36	12	0.8571428571428571	0	1	1976.5	2714.77	1777.8	2556.57	2.384285714285714	3.1800742959045047	0.0	10.25	12	1073.0914713108107	1073.0914713108107
2582	10	1113	20.05		20.05	20.05	1	13.0		13	13	0	0.0	0	0	3101.07	3101.07	656.5	656.5	5.28		5.28	5.28	0	0.0	0.0
2583	10	1114	43.185	4.7871129086328965	39.8	46.57	2	18.5	2.1213203435596424	17	20	0	0.0	0	0	2766.85	2820.94	883.5	1106.5	30.985	8.068088373338517	25.28	36.69	0	229.46618073258642	229.46618073258642
2584	10	1115	25.55333333333333	20.15821503341339	2.88	41.45	3	14.666666666666666	1.5275252316519468	13	16	1	0.3333333333333333	0	1	876.5	893.12	2697.84	2977.64	5.8	2.994344669539566	2.61	8.55	1	280.29317579991107	280.29317579991107
2585	10	1116	39.089999999999996	14.867026154099104	10.98	53.05	7	32.42857142857143	5.472876844254852	23	39	1	0.14285714285714285	0	1	2719.59	2935.82	2423.5	2866.5	38.728571428571435	15.371618249847582	21.3	55.75	1	492.95477774335444	492.95477774335444
2586	10	1123	53.55833333333334	2.7947766756337264	49.56	57.79	6	4.833333333333333	2.041241452319315	2	8	0	0.0	0	0	3419.15	3776.36	3953.5	4406.5	54.92333333333334	3.439410802254624	48.62	58.01	0	576.8951240043549	576.8951240043549
2587	10	1130	51.39		51.39	51.39	1	15.0		15	15	0	0.0	0	0	2565.15	2565.15	1323.5	1323.5	42.33		42.33	42.33	0	0.0	0.0
2588	10	1131	40.21		40.21	40.21	1	6.0		6	6	0	0.0	0	0	3953.5	3953.5	1811.03	1811.03	51.07		51.07	51.07	0	0.0	0.0
