step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities
964	4196	28177	347	3849	13.430410385131836	347,292,249,227,186,164,148,122,125,155,179,125,112,142,145,124,118,119,84,78,65,60,63,59,49,38,36,47,34,30,28,28,23,16,10,21,11,19,23,21,19,15,13,15,15,14,11,19,14,8,6,5,4,16,6,8,7,17,31,9,5,5,9,2,1,	187.0	0.6600569464322897	610	6.8786883	2050	4	6.8786883	558	7.5197134	357	32471	1	306301	31.257353	0,347,77,29,12,19,10,3,9,4,3,4,1,3,0,3,0,2,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.43115413593959295	0.8838622819387651	1	0.8838622819387651,
965	4205	28405	343	3862	13.510107040405273	343,289,249,236,190,158,147,127,119,137,195,123,130,124,138,125,125,116,99,51,77,79,52,67,57,32,26,43,29,35,29,25,23,25,13,22,11,18,17,24,23,13,17,19,18,8,15,12,8,9,10,7,5,13,9,5,7,16,28,12,9,2,4,7,3,1,	187.0	0.660650372807471	602	6.9850497	2052	4	6.9850497	554	7.590253	363	32471	1	306740	31.462944	0,343,74,32,11,17,12,6,8,3,3,3,1,4,0,3,0,1,1,0,0,1,0,1,1,1,0,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.43345451309502003	0.8826360441846252	1	0.8826360441846252,
966	4212	28482	345	3867	13.524216651916504	345,276,264,228,201,145,171,122,114,145,188,130,113,133,131,109,126,130,88,68,75,74,63,60,55,42,24,43,32,24,25,25,25,33,12,13,22,26,17,9,10,29,27,19,4,18,17,11,11,7,10,3,11,10,4,6,6,11,20,22,5,8,3,5,5,3,0,1,	184.0	0.6635495662172125	604	6.97351	1994	4	6.97351	559	7.5348835	363	32471	1	307196	31.260815	0,346,75,34,9,18,14,6,5,5,1,3,1,3,2,3,0,0,2,0,0,2,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4435018617612442	0.8852206051454641	1	0.8852206051454641,
967	4210	28505	343	3867	13.5415678024292	343,277,262,230,203,151,146,137,127,138,198,125,109,111,127,141,116,121,91,83,57,79,64,43,53,50,40,45,26,33,24,21,21,21,21,20,22,22,18,8,11,30,25,22,7,9,14,13,14,10,5,4,11,11,6,6,3,19,12,16,12,6,4,3,5,3,1,4,	185.0	0.6654458510316236	600	7.016667	2142	4	7.016667	557	7.558348	365	32471	1	307534	31.206362	0,343,75,31,12,19,13,6,4,6,2,3,1,3,2,2,0,0,2,1,0,2,0,0,2,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4085513556784852	0.8825527988778095	1	0.8825527988778095,
968	4214	28609	343	3871	13.578073501586914	343,288,251,230,207,151,150,125,138,150,176,135,116,94,127,134,139,109,100,63,67,81,63,45,37,51,49,41,25,25,45,17,15,23,24,16,25,15,24,18,20,30,21,13,6,8,7,17,13,5,8,9,14,12,4,5,2,13,11,27,11,0,6,6,4,2,2,6,	183.0	0.6646798618217932	607	6.9423394	2103	4	6.9423394	556	7.579137	363	32471	1	307700	30.800184	0,345,68,34,15,17,13,4,4,5,2,2,2,3,2,2,1,0,0,2,1,2,0,0,2,0,0,2,2,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4178874195651733	0.8889741125726742	1	0.8889741125726742,
969	4213	28643	344	3869	13.597436904907227	344,292,248,222,207,160,159,117,147,125,167,159,113,103,132,125,115,114,99,73,70,62,69,48,44,60,36,48,22,29,27,29,25,22,23,24,14,17,22,27,24,18,23,11,7,9,10,9,9,14,5,10,12,12,6,3,3,10,16,19,14,2,10,5,3,3,2,5,	186.0	0.664497133610599	609	6.917898	2082	4	6.917898	554	7.604693	362	32471	1	308160	30.645155	0,345,67,32,15,18,14,4,3,7,2,1,3,2,2,2,0,0,0,1,1,4,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.42483113090817437	0.8913848332358728	1	0.8913848332358728,
970	4221	28764	350	3871	13.628997802734375	350,287,258,222,192,165,140,134,143,132,160,159,125,107,121,122,129,101,85,93,53,82,64,53,42,44,40,46,35,30,28,28,22,28,30,18,11,18,37,25,12,19,23,11,6,9,7,13,9,8,8,18,9,10,3,6,8,5,6,16,22,9,6,5,3,2,4,3,2,	180.0	0.6640638260684071	620	6.8080645	1961	4	6.8080645	558	7.564516	359	32471	1	308522	30.534119	0,351,69,30,15,16,15,3,3,7,1,1,2,1,4,3,0,0,0,1,1,3,1,2,1,0,1,0,1,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4518548715491437	0.8946075554779689	1	0.8946075554779689,
971	4221	28835	338	3883	13.662639617919922	338,297,258,219,187,173,137,139,145,133,138,182,136,97,122,130,107,84,101,95,60,82,62,39,53,46,39,41,40,32,26,26,23,25,33,18,18,29,22,16,19,21,22,14,4,11,12,14,10,5,7,14,14,3,5,6,10,2,2,13,28,10,9,4,1,2,8,2,1,	179.0	0.6659780359445128	609	6.9310346	1986	4	6.9310346	550	7.6745453	359	32471	1	308669	30.683493	0,339,70,33,16,15,13,6,2,7,1,1,2,1,4,3,0,0,0,1,1,3,0,2,3,0,0,0,1,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.44600129369252695	0.8958367353173208	1	0.8958367353173208,
972	4223	28800	335	3888	13.639593124389648	335,304,263,205,188,173,141,134,138,140,153,173,139,107,118,102,120,92,91,88,72,76,68,45,48,39,50,44,42,30,25,27,32,25,17,23,31,25,17,13,25,24,19,12,4,11,13,10,4,4,19,11,4,6,11,9,3,3,4,12,22,14,7,3,2,5,3,5,1,	179.0	0.6641104868864895	603	7.003317	2078	4	7.003317	546	7.734432	361	32471	1	309095	30.725136	0,335,70,31,16,17,14,5,2,7,1,2,2,0,1,5,0,1,0,1,1,3,0,2,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.3982175829475336	0.8937664140866142	1	0.8937664140866142,
973	4228	28805	334	3894	13.62582778930664	334,296,275,192,199,177,144,139,140,136,162,166,130,115,113,112,98,84,108,93,70,76,64,53,54,28,46,40,41,36,24,22,39,25,20,21,20,26,25,30,15,18,21,11,8,12,7,7,6,8,20,6,8,5,10,6,2,7,1,4,40,9,4,6,4,3,1,2,3,1,	178.0	0.6669293736624872	603	7.0116086	2010	4	7.0116086	547	7.729433	364	32471	1	309496	30.679184	0,335,70,32,18,17,12,5,3,5,2,2,2,0,1,5,0,0,0,0,3,3,0,2,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4418941761066836	0.8953840958909391	1	0.8953840958909391,
974	4236	28694	333	3903	13.547686576843262	333,304,274,194,207,170,134,153,136,137,188,154,125,110,109,103,98,100,96,103,79,68,62,50,53,31,37,45,43,27,36,36,26,16,31,23,13,20,24,30,23,17,19,9,10,14,3,8,4,18,12,4,9,8,9,5,4,8,7,13,25,7,2,6,6,3,2,1,1,1,	178.0	0.6625783338791644	602	7.036545	2017	4	7.036545	545	7.772477	369	32471	1	309775	30.768997	0,333,69,29,21,15,12,7,3,4,3,2,4,0,1,2,1,0,1,0,3,3,1,1,0,1,0,1,1,0,1,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.44291218906757757	0.8922292520658959	1	0.8922292520658959,
975	4234	28637	335	3899	13.52716064453125	335,299,272,196,203,175,148,136,136,146,176,158,118,119,109,86,107,105,92,124,70,61,75,53,46,38,26,36,51,31,32,34,31,21,17,21,19,20,41,25,14,18,18,7,9,11,3,10,12,11,6,12,9,4,11,7,7,15,3,16,16,8,3,4,5,1,0,4,2,	186.0	0.6623091717913525	599	7.0684476	2219	4	7.0684476	542	7.811808	373	32471	1	310249	31.016506	0,335,64,31,20,15,10,9,3,3,4,3,1,0,1,2,1,0,1,0,3,3,1,1,0,1,0,1,2,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.343360408785815	0.8933883927781494	1	0.8933883927781494,
976	4238	28602	331	3907	13.497876167297363	331,296,275,210,192,172,160,124,125,151,193,144,123,117,113,95,107,91,112,122,63,66,56,62,52,50,39,30,30,35,37,25,25,29,9,23,29,31,23,27,15,9,24,7,8,7,8,8,8,14,16,5,12,5,9,6,22,10,7,10,11,6,6,2,1,0,1,1,3,2,1,	173.0	0.6631857754008073	596	7.1107383	1859	4	7.1107383	542	7.819188	379	32471	1	310547	31.186764	0,333,65,32,22,15,9,9,2,3,5,2,1,0,1,3,0,0,0,1,2,3,2,1,0,1,0,1,2,1,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.5149991760407143	0.894188485696711	1	0.894188485696711,
977	4237	28607	335	3902	13.503421783447266	335,297,278,217,179,166,154,119,130,156,197,145,108,126,116,106,95,80,132,113,70,58,64,58,59,50,33,31,42,27,32,27,24,23,15,27,22,28,25,25,17,16,18,10,7,7,7,2,5,13,20,10,8,9,6,9,30,7,7,2,15,8,3,0,4,0,2,2,1,2,1,	170.0	0.6608023813109664	594	7.1329966	2093	4	7.1329966	544	7.788603	383	32471	1	310811	31.282726	0,336,65,31,24,13,10,9,2,3,4,3,1,0,1,3,0,0,0,1,2,3,1,1,0,1,0,2,2,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4165121767755391	0.8905965285719696	1	0.8905965285719696,
