	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
1526	20	324	2022.91	2336.27	7	3.857142857142857	0.8997354108424374	3	5	2	0.2857142857142857	0	1	2613.13	3273.57	37.23	10.795421869169077	24.91	52.63	24.93	24.95372717651614	0.0	52.31	0	731.0099063624241	0
1527	20	356	940.74	1343.56	8	7.75	2.2519832529192065	4	10	4	0.5	0	1	3066.61	3296.5	31.67	8.058222065514391	23.52	45.62	11.46625	15.212789673260362	0.0	37.69	0	463.8031527490945	0
1528	20	392	3697.58	3966.5	7	6.285714285714286	2.0586634591635513	4	10	2	0.2857142857142857	0	1	1681.96	1952.92	40.142857142857146	7.9273739121387035	28.95	50.76	28.572857142857142	22.24233029929322	0.0	49.79	0	381.75553434102306	0
1529	20	393	631.22	873.5	6	5.166666666666667	1.6020819787597222	3	7	2	0.3333333333333333	0	1	1973.5	2416.5	37.714999999999996	10.168130113250923	30.4	52.98	26.361666666666665	23.376800821897486	0.0	57.48	0	504.92434918510315	0
1530	20	417	3913.42	3956.5	3	3.0	1.0	2	4	1	0.3333333333333333	0	1	1313.5	1397.15	41.10666666666666	4.360462513694348	36.71	45.43	16.606666666666666	26.2084744564298	0.0	46.82	0	94.09149217649814	0
1531	20	450	4186.5	4403.5	5	6.0	0.7071067811865476	5	7	2	0.4	0	1	2123.1	2390.69	37.366	6.547116159042826	31.32	46.95	19.195999999999998	20.412406276576014	0.22	47.05	0	344.51909685821494	0
1532	20	465	3547.87	3746.5	5	5.8	0.4472135954999579	5	6	1	0.2	0	1	3714.59	3966.5	48.230000000000004	6.224323256387013	37.47	53.47	29.375999999999998	19.674315235860185	0.0	49.5	0	320.79982076054836	0
1533	20	539	4176.5	4406.5	6	6.833333333333333	1.3291601358251257	5	8	1	0.16666666666666666	0	1	1513.49	1766.5	44.94833333333333	8.71602068989437	32.03	54.7	30.061666666666667	23.527256887845354	0.0	56.2	0	341.92698065522706	0
1534	20	588	216.5	1106.5	11	5.0	1.7320508075688772	2	7	3	0.2727272727272727	0	1	1316.5	1797.96	41.057272727272725	10.149944917002342	25.58	54.14	27.840909090909097	24.58588800696263	0.0	57.03	0	1011.8812833529436	0
1535	20	627	1573.83	2022.3	7	3.142857142857143	1.2149857925879117	2	5	3	0.42857142857142855	0	1	433.5	910.11	39.55428571428571	12.327113553927724	24.02	52.01	25.26571428571429	25.156058155139522	0.0	52.01	0	654.43290947201	0
1536	20	643	2206.5	2853.5	7	5.0	1.0	3	6	2	0.2857142857142857	0	1	3393.46	3581.7	40.05571428571428	13.715042662642201	22.8	57.71	31.53142857142857	25.925858666957353	0.0	57.79	0	673.827349994047	0
1537	20	675	433.5	876.5	6	8.0	1.7888543819998317	5	10	0	0.0	0	0	2773.83	2977.32	35.913333333333334	8.966414370676095	23.67	47.79	13.901666666666669	17.95415652896751	1.06	47.9	0	487.5009539477847	0
1538	20	840	213.5	213.5	2	3.0	0.0	3	3	0	0.0	0	0	3122.81	3183.88	51.425	5.480077554195661	47.55	55.3	48.485	1.322289680818862	47.55	49.42	0	61.070000000000164	0
1539	20	856	653.5	1088.34	5	5.6	2.3021728866442674	2	8	2	0.4	0	1	2413.5	2586.02	34.064	12.995034821038375	24.01	54.94	17.544	12.485366634584667	2.03	35.67	0	467.81297117544733	0
1540	20	873	3526.5	3526.5	2	6.0	0.0	6	6	0	0.0	0	0	2348.82	2557.92	45.3	6.646803743153637	40.6	50.0	35.165	22.903188642632276	18.97	51.36	0	209.0999999999999	0
1541	20	887	886.5	1106.5	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	3658.92	3718.05	45.489999999999995	2.4465894629055325	43.76	47.22	30.384999999999998	8.591347391416551	24.31	36.46	0	227.80771914050678	0
1542	20	916	2905.95	3316.58	5	6.0	1.0	5	7	1	0.2	0	1	2675.11	3086.5	43.804	5.901019403459009	37.4	50.6	20.118000000000002	22.44782996193619	2.21	58.99	0	581.2561646984916	0
1543	20	935	2597.88	2853.5	6	6.0	1.4142135623730951	4	8	1	0.16666666666666666	0	1	1533.5	1907.72	38.01166666666666	11.291075089054479	23.6	51.4	16.935	18.683495122701213	0.0	47.99	0	453.19112171356574	0
1544	20	945	2646.5	2866.5	3	3.6666666666666665	1.1547005383792515	3	5	0	0.0	0	0	3073.5	3155.18	40.98666666666667	9.292929211682024	32.38	50.84	33.71666666666667	28.11068539422924	1.36	52.13	0	234.67343778110035	0
1545	20	976	873.5	940.34	3	2.0	0.0	2	2	1	0.3333333333333333	0	1	846.23	1116.8	41.31666666666666	15.771484817014972	23.57	53.73	14.066666666666668	13.561892689935767	0.0	27.06	0	278.7036248418739	0
1546	20	1011	1756.5	1871.57	4	3.5	1.7320508075688772	2	6	2	0.5	0	1	1260.44	1766.5	32.665	11.136224674457669	22.87	46.3	27.854999999999997	32.19663491733259	0.0	57.48	0	518.97767630217	0
1547	20	1026	1361.71	1546.5	7	4.571428571428571	1.1338934190276817	3	6	1	0.14285714285714285	0	1	1434.08	2018.82	41.528571428571425	7.838293667568719	29.97	51.7	29.25	20.16825641116918	0.44	51.7	0	613.2440066564043	0
1548	20	1034	3918.4	3918.4	1	5.0		5	5	0	0.0	0	0	2853.5	2853.5	29.78		29.78	29.78	44.38		44.38	44.38	0	0.0	0
1549	20	1037	223.5	446.5	3	3.3333333333333335	0.5773502691896257	3	4	0	0.0	0	0	1913.46	2077.95	51.85	3.9155203996402856	47.82	55.64	51.74666666666667	4.185574432898395	47.4	55.75	0	277.1027969905752	0
1550	20	1038	2426.5	2646.5	4	3.25	0.5	3	4	1	0.25	0	1	1086.98	1358.94	33.6075	9.107748990099958	23.34	44.67	26.3575	27.607458382352647	0.0	51.35	0	349.8031469269538	0
1551	20	1058	2426.5	2590.61	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	1966.86	2193.5	41.455	0.6717514421272743	40.98	41.93	14.020000000000001	12.713779925734125	5.03	23.01	0	279.8174077858633	0
1552	20	1060	446.5	446.5	1	2.0		2	2	0	0.0	0	0	3471.84	3471.84	28.44		28.44	28.44	42.92		42.92	42.92	0	0.0	0
1553	20	1061	213.5	252.73	3	2.6666666666666665	0.5773502691896257	2	3	1	0.3333333333333333	0	1	2494.22	2646.5	36.49	11.531743146636604	26.44	49.08	34.32333333333333	29.821207777910903	0.0	53.88	0	157.25199935135979	0
1554	20	1076	2866.5	3303.5	8	5.125	1.8850918886280925	3	8	4	0.5	0	1	1528.78	2212.65	29.96125	9.393388917592159	21.9	50.34	18.49875	22.606994769318632	0.0	54.09	0	811.5708083094167	0
1555	20	1087	2017.03	2206.5	3	2.6666666666666665	1.1547005383792515	2	4	0	0.0	0	0	1651.91	1753.5	35.71333333333333	9.462411602405265	26.13	45.05	48.06333333333333	4.660003576536594	44.74	53.39	0	214.9869972812309	0
1556	20	1097	1543.5	1766.5	2	3.5	0.7071067811865476	3	4	0	0.0	0	0	2093.04	2122.23	29.57	6.8023672350146125	24.76	34.38	17.57	16.984704884100868	5.56	29.58	0	224.90232568828628	0
